epoch	time	lr	loss	accuracy	val_loss	val_accuracy
1	278.08835979097057	0.01	0.3503720096240169	99.01965171953314	0.6608860041064921	98.87623502533069
2	286.6114780830103	0.001	0.21079020001645624	99.0020769775891	0.507333458684999	98.98166342020889
